"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
1250487,226002,"Data Engineer","Data Engineer","Perth WA, Australia","via DFP Recruitment","Full-time","","Australia","2023-10-09 07:46:17",1,"","Australia","","",""
1251063,37139,"Senior Data Engineer","Senior Data Engineer","Millers Point NSW, Australia","via LinkedIn","Full-time","","Australia","2023-07-14 07:17:14","","","Australia","","",""
1252175,203330,"Data Analyst","Asset Data Analyst","Australia","via BeBee Australia","Full-time and Part-time","","Australia","2023-11-24 07:15:29","","","Australia","","",""
1252527,91,"Data Engineer","Lead Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-08-26 07:46:27",1,"","Australia","","",""
1252677,2471,"Data Engineer","Data Engineer (AWS)","Adelaide Park QLD, Australia","via LinkedIn","Contractor","","Australia","2023-02-07 07:26:54","","","Australia","","",""
1252921,177605,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-10 07:44:06","","","Australia","","",""
1253549,807,"Data Engineer","Data Center Technical Operations Engineer, Infraops DCEO","Perth WA, Australia","via Trabajo.org","Full-time","","Australia","2023-06-20 07:13:51","","","Australia","","",""
1256515,297010,"Data Engineer","Data Engineer (Azure)","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-06-15 07:38:28","","","Australia","","",""
1256742,64956,"Data Engineer","Cloud Data Engineer","Sydney NSW, Australia","via SimplyHired, Australia","Full-time","","Australia","2023-06-27 07:40:55",1,"","Australia","","",""
1257854,297053,"Data Analyst","Data Analyst","Parramatta NSW, Australia","via LinkedIn","Contractor","","Australia","2023-11-21 07:38:18","","","Australia","","",""
1263924,110993,"Data Engineer","Lead Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-08-12 07:09:32",1,"","Australia","","",""
1267227,297287,"Data Engineer","Mechanical Plant Engineer - Data Management","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-06-22 07:21:37","","","Australia","","",""
1267764,3010,"Data Scientist","People Insights Analyst","Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-12-14 07:14:09",1,"","Australia","","",""
1268270,6733,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Adzuna","Full-time","","Australia","2023-03-27 07:25:00",1,"","Australia","","",""
1270841,41834,"Data Engineer","Head Of Data Engineering","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-22 07:27:13",1,"","Australia","","",""
1275949,3010,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-09 07:08:57",1,"","Australia","","",""
1276291,9332,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Mogul","Full-time and Contractor","","Australia","2023-09-19 00:06:14","","","Australia","","",""
1276935,48840,"Cloud Engineer","Senior Test Engineer","Macquarie Park NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-07-22 07:20:19",1,"","Australia","","",""
1277025,22349,"Senior Data Engineer","Data Delivery Lead","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-02 07:11:59",1,"","Australia","","",""
1277585,56062,"Senior Data Scientist","Principal Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-24 07:15:30","","","Australia","","",""
1282628,8069,"Software Engineer","Lead AWS Software Engineer","Osterley NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-06-28 08:01:48","","","Australia","","",""
1287464,3562,"Software Engineer","Senior Software Development Engineer III","Australia","via Trabajo.org","Full-time","","Australia","2023-08-27 07:24:16","","","Australia","","",""
1290072,260750,"Data Engineer","Data Engineer","New South Wales, Australia","via SimplyHired","Full-time","","Australia","2023-11-08 07:36:08","","","Australia","","",""
1297915,298121,"Cloud Engineer","Electrical Design Engineer","Canberra ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-09-22 07:42:36","","","Australia","","",""
1298145,52330,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-24 07:45:26",1,"","Australia","","",""
1304282,22616,"Data Engineer","Data engineer","Brisbane QLD, Australia","via Institute Of Data Jobs","Full-time","","Australia","2023-07-17 08:00:12",1,"","Australia","","",""
1308594,298415,"Data Analyst","Asset Data Officer","Australia","via Trabajo.org","Full-time","","Australia","2023-11-04 07:32:44",1,"","Australia","","",""
1313952,56371,"Business Analyst","Senior Planning Analyst","Australia","via SimplyHired","Full-time","","Australia","2023-08-01 07:17:07","","","Australia","","",""
1319292,6229,"Data Engineer","Data Engineer - Perm/Contract - Sydney","Sydney NSW, Australia","via LinkedIn","Contractor","","Australia","2023-08-18 07:11:58",1,"","Australia","","",""
1320706,48855,"Data Engineer","Data Engineer (DevOps)","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-08-23 07:24:59","","","Australia","","",""
1321385,1141,"Data Engineer","Data Engineers (Multiple)","Canberra ACT, Australia","via Modis","Contractor","","Australia","2023-10-25 07:14:45",1,"","Australia","","",""
1325219,298867,"Senior Data Engineer","Senior Azure Data Engineer","Brisbane QLD, Australia","via LinkedIn","Contractor","","Australia","2023-02-21 07:35:43","","","Australia","","",""
1326726,298923,"Data Analyst","Data Analyst","Australia","via Jooble","Full-time","","Australia","2023-03-17 07:28:58",1,"","Australia","","",""
1328489,127343,"Machine Learning Engineer","Machine Learning Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-08 07:15:41","","","Australia","","",""
1335578,299159,"Cloud Engineer","Protection Engineer","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-11-03 07:12:06","","","Australia","","",""
1336590,299191,"Cloud Engineer","Pilot-powered Lift Remote","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-11-17 07:17:00",1,"","Australia","","",""
1339993,191970,"Data Analyst","Biostatistician/data Analyst","Australia","via BeBee Australia","Full-time and Temp work","","Australia","2023-11-20 07:14:48","","","Australia","","",""
1340696,99895,"Software Engineer","Design Engineer Sr","Australia","via Trabajo.org","Full-time","","Australia","2023-08-27 07:24:14","","","Australia","","",""
1347527,11650,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-08-31 07:56:41",1,"","Australia","","",""
1348448,5067,"Business Analyst","Technical Support Engineer - 26114","Melbourne VIC, Australia (+3 others)","via Splunk","Full-time","","Australia","2023-02-03 07:49:43",1,"","Australia","","",""
1349220,299530,"Data Analyst","Data Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-10-28 07:10:20",1,"","Australia","","",""
1356459,14464,"Business Analyst","Technical Business Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-08-02 07:11:41","","","Australia","","",""
1358214,212911,"Senior Data Engineer","Senior Sql Server Dba","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-09-27 07:22:43",1,"","Australia","","",""
1358622,102910,"Machine Learning Engineer","Machine Learning Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-09-13 07:18:46","","","Australia","","",""
1358738,70999,"Data Scientist","Data Analyst Data Scientist","Canberra ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-11-24 07:15:41","","","Australia","","",""
1359774,143283,"Business Analyst","Financial Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-20 07:17:17",1,"","Australia","","",""
1368515,20964,"Data Engineer","Data Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-09-22 07:42:20",1,"","Australia","","",""
1369549,116081,"Senior Data Engineer","Senior Data Engineer - Data & Analytics","Victoria, Australia","via Jobrapido.com","Full-time","","Australia","2023-09-19 00:06:20",1,"","Australia","","",""
1378566,300289,"Business Analyst","Business Intelligence Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-23 07:20:43","","","Australia","","",""
1379097,65488,"Data Analyst","Martech & Data Analyst - Brand & Marketing","Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-12-14 07:14:09",1,"","Australia","","",""
1388806,300526,"Data Analyst","Data and Reporting Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-12-09 07:10:19",1,"","Australia","","",""
1392277,20302,"Software Engineer","Senior Python Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-28 07:41:31",1,"","Australia","","",""
1393349,9017,"Data Engineer","Data Engineering Manager","Brisbane QLD, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-12-14 07:14:13",1,"","Australia","","",""
1396405,253556,"Data Analyst","Data Analyst","Australia","via Jooble","Full-time","","Australia","2023-06-03 07:16:47",1,"","Australia","","",""
1400311,300821,"Business Analyst","Defence Engineer","Canberra ACT, Australia","via LinkedIn","Full-time","","Australia","2023-11-18 07:32:55","","","Australia","","",""
1405337,123071,"Data Analyst","Data Analyst","Melbourne VIC, Australia","via LinkedIn","Contractor","","Australia","2023-04-20 07:07:53",1,"","Australia","","",""
1409326,8691,"Data Scientist","Data Modeler","Perth WA, Australia","via Trabajo.org","Full-time","","Australia","2023-11-04 07:32:51",1,"","Australia","","",""
1409554,198030,"Data Engineer","Data Engineer","Australia (+2 others)","via AngelList","Full-time","","Australia","2023-04-03 07:18:36","","","Australia","","",""
1410373,72959,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-09-04 07:21:42",1,"","Australia","","",""
1410998,8069,"Senior Data Engineer","Senior Data Engineer","Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-04-12 07:29:01",1,"","Australia","","",""
1411317,137963,"Machine Learning Engineer","Junior ML Engineer","Sydney NSW, Australia","via SimplyHired, Australia","Full-time","","Australia","2023-07-13 07:15:55","","","Australia","","",""
1411473,277019,"Data Engineer","Data Engineer","Canberra ACT, Australia","via FinXL IT Professional Services","Full-time","","Australia","2023-03-24 07:21:38","","","Australia","","",""
1416192,110725,"Data Engineer","Data Engineer","Brisbane QLD, Australia","via Careermine","Full-time","","Australia","2023-01-21 07:35:46",1,"","Australia","","",""
1417114,233309,"Data Engineer","Head of Data Engineering","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-05-03 07:47:01","","","Australia","","",""
1418931,269680,"Business Analyst","Payments Business Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-02-06 07:43:42","","","Australia","","",""
1419827,301287,"Data Scientist","Data Visualisation Specialist","Australia","via Jooble","Full-time","","Australia","2023-11-30 07:16:01",1,"","Australia","","",""
1421600,30896,"Machine Learning Engineer","Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-06-29 07:36:04","","","Australia","","",""
1422451,14840,"Senior Data Engineer","Senior Data Engineer","Australia","via LinkedIn","Full-time","","Australia","2023-05-25 07:36:02","","","Australia","","",""
1434813,19198,"Data Engineer","Databricks","Australia","via BeBee Australia","Full-time and Temp work","","Australia","2023-09-29 07:23:27",1,"","Australia","","",""
1438269,2272,"Data Analyst","FHIR Data Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-03-17 07:28:58",1,"","Australia","","",""
1447199,167475,"Data Scientist","Data Scientist","Melbourne VIC, Australia","via Jetstar","Full-time","","Australia","2023-04-27 07:12:41","","","Australia","","",""
1449488,302024,"Machine Learning Engineer","Engineer","Canberra ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-09-22 07:42:31","","","Australia","","",""
1453038,66427,"Senior Data Engineer","Senior Data Engineer - Azure/Databricks","Sydney NSW, Australia","via LinkedIn","Contractor","","Australia","2023-12-12 07:31:28","","","Australia","","",""
1465801,4644,"Machine Learning Engineer","Senior Machine Learning Engineer","Sydney NSW, Australia","via SimplyHired, Australia","Full-time","","Australia","2023-07-07 07:21:08","","","Australia","","",""
1467596,6570,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Jooble","Full-time","","Australia","2023-03-28 07:24:31",1,"","Australia","","",""
1469961,57703,"Data Analyst","Data Product Manager","Macquarie Park NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-07-28 07:17:06",1,"","Australia","","",""
1473161,67889,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-01-15 07:25:27","","","Australia","","",""
1475737,4644,"Data Engineer","Data Engineering Lead","Sydney NSW, Australia","via Trabajo.org","Full-time and Contractor","","Australia","2023-09-08 08:21:55",1,"","Australia","","",""
1478095,68684,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-04-17 07:11:24","","","Australia","","",""
1478924,302737,"Senior Data Engineer","Senior Data Engineer","North Mackay QLD, Australia","via BeBee Australia","Full-time","","Australia","2023-09-22 07:42:28",1,"","Australia","","",""
1479455,5515,"Data Engineer","Big Data Engineer","Central Coast NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-20 07:17:33",1,"","Australia","","",""
1483993,36410,"Data Scientist","Data Scientist","Australia","via BeBee Australia","Full-time","","Australia","2023-09-22 07:42:15","","","Australia","","",""
1484818,282101,"Data Engineer","Azure data engineer","South Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-04-05 07:11:57",1,"","Australia","","",""
1484956,117530,"Software Engineer","System Engineer","Brisbane QLD, Australia","via LinkedIn","Contractor","","Australia","2023-11-29 07:15:50",1,"","Australia","hour","","95.0"
